dataset_index,image_path,label,class_name,mask_pixels,mask_ratio,detected
15537,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108000-EntleBucher/n02108000_66.jpg,90,n02108000-EntleBucher,2845,0.05670041454081633,True
15538,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108000-EntleBucher/n02108000_689.jpg,90,n02108000-EntleBucher,25365,0.5055205676020408,True
15539,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108000-EntleBucher/n02108000_710.jpg,90,n02108000-EntleBucher,4940,0.09845344387755102,True
15540,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108000-EntleBucher/n02108000_716.jpg,90,n02108000-EntleBucher,12816,0.2554209183673469,True
15541,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108000-EntleBucher/n02108000_729.jpg,90,n02108000-EntleBucher,16379,0.3264309630102041,True
15542,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108000-EntleBucher/n02108000_748.jpg,90,n02108000-EntleBucher,6861,0.13673867984693877,True
15543,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108000-EntleBucher/n02108000_755.jpg,90,n02108000-EntleBucher,14227,0.28354193239795916,True
15544,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108000-EntleBucher/n02108000_777.jpg,90,n02108000-EntleBucher,2556,0.0509406887755102,True
15545,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108000-EntleBucher/n02108000_811.jpg,90,n02108000-EntleBucher,15034,0.299625318877551,True
15546,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108000-EntleBucher/n02108000_824.jpg,90,n02108000-EntleBucher,14780,0.29456313775510207,True
15547,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108000-EntleBucher/n02108000_827.jpg,90,n02108000-EntleBucher,5242,0.10447225765306123,True
15548,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108000-EntleBucher/n02108000_841.jpg,90,n02108000-EntleBucher,18865,0.3759765625,True
15549,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108000-EntleBucher/n02108000_866.jpg,90,n02108000-EntleBucher,6776,0.13504464285714285,True
15550,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108000-EntleBucher/n02108000_877.jpg,90,n02108000-EntleBucher,16057,0.3200135522959184,True
15551,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108000-EntleBucher/n02108000_9.jpg,90,n02108000-EntleBucher,7182,0.14313616071428573,True
15552,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108000-EntleBucher/n02108000_918.jpg,90,n02108000-EntleBucher,28909,0.5761519451530612,True
15553,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108000-EntleBucher/n02108000_93.jpg,90,n02108000-EntleBucher,17748,0.35371492346938777,True
15554,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108000-EntleBucher/n02108000_933.jpg,90,n02108000-EntleBucher,19359,0.3858219068877551,True
15555,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108000-EntleBucher/n02108000_944.jpg,90,n02108000-EntleBucher,17509,0.3489516900510204,True
15556,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108000-EntleBucher/n02108000_970.jpg,90,n02108000-EntleBucher,16763,0.33408402423469385,True
15557,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108000-EntleBucher/n02108000_972.jpg,90,n02108000-EntleBucher,2458,0.0489875637755102,True
15558,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108000-EntleBucher/n02108000_976.jpg,90,n02108000-EntleBucher,15552,0.30994897959183676,True
15559,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108000-EntleBucher/n02108000_983.jpg,90,n02108000-EntleBucher,16666,0.3321508290816326,True
15560,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108000-EntleBucher/n02108000_986.jpg,90,n02108000-EntleBucher,13463,0.2683155293367347,True
15561,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108000-EntleBucher/n02108000_987.jpg,90,n02108000-EntleBucher,16251,0.32387994260204084,True
15562,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108000-EntleBucher/n02108000_99.jpg,90,n02108000-EntleBucher,7100,0.14150191326530612,True
15563,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108000-EntleBucher/n02108000_995.jpg,90,n02108000-EntleBucher,15732,0.3135363520408163,True
15564,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_1.jpg,91,n02108089-boxer,22573,0.4498764349489796,True
15565,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_1003.jpg,91,n02108089-boxer,14831,0.2955795599489796,True
15566,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_10229.jpg,91,n02108089-boxer,11065,0.22052375637755103,True
15567,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_1031.jpg,91,n02108089-boxer,11493,0.22905373086734693,True
15568,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_1072.jpg,91,n02108089-boxer,8464,0.16868622448979592,True
15569,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_10774.jpg,91,n02108089-boxer,27070,0.5395009566326531,True
15570,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_10901.jpg,91,n02108089-boxer,28620,0.5703922193877551,True
15571,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_10939.jpg,91,n02108089-boxer,20723,0.4130062181122449,True
15572,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_11001.jpg,91,n02108089-boxer,20001,0.398616868622449,True
15573,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_11032.jpg,91,n02108089-boxer,33873,0.6750837053571429,True
15574,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_1104.jpg,91,n02108089-boxer,33041,0.6585020727040817,True
15575,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_11074.jpg,91,n02108089-boxer,25817,0.5145288584183674,True
15576,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_11122.jpg,91,n02108089-boxer,25827,0.5147281568877551,True
15577,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_11154.jpg,91,n02108089-boxer,10709,0.21342873086734693,True
15578,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_1159.jpg,91,n02108089-boxer,16806,0.33494100765306123,True
15579,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_11616.jpg,91,n02108089-boxer,20211,0.40280213647959184,True
15580,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_11687.jpg,91,n02108089-boxer,20935,0.4172313456632653,True
15581,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_117.jpg,91,n02108089-boxer,34066,0.6789301658163265,True
15582,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_11807.jpg,91,n02108089-boxer,36024,0.7179528061224489,True
15583,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_11875.jpg,91,n02108089-boxer,16572,0.33027742346938777,True
15584,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_122.jpg,91,n02108089-boxer,12588,0.25087691326530615,True
15585,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_12232.jpg,91,n02108089-boxer,24528,0.4888392857142857,True
15586,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_125.jpg,91,n02108089-boxer,12185,0.24284518494897958,True
15587,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_12738.jpg,91,n02108089-boxer,13915,0.27732382015306123,True
15588,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_12739.jpg,91,n02108089-boxer,22518,0.4487802933673469,True
15589,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_12827.jpg,91,n02108089-boxer,14648,0.2919323979591837,True
15590,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_13340.jpg,91,n02108089-boxer,40225,0.8016780931122449,True
15591,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_13526.jpg,91,n02108089-boxer,6804,0.13560267857142858,True
15592,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_1353.jpg,91,n02108089-boxer,6568,0.13089923469387754,True
15593,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_1355.jpg,91,n02108089-boxer,23212,0.46261160714285715,True
15594,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_1357.jpg,91,n02108089-boxer,34654,0.6906489158163265,True
15595,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_1367.jpg,91,n02108089-boxer,33034,0.6583625637755102,True
15596,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_13738.jpg,91,n02108089-boxer,26110,0.5203683035714286,True
15597,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_13839.jpg,91,n02108089-boxer,4601,0.09169722576530612,True
15598,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_13898.jpg,91,n02108089-boxer,12651,0.252132493622449,True
15599,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_14074.jpg,91,n02108089-boxer,27866,0.5553651147959183,True
15600,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_1410.jpg,91,n02108089-boxer,11282,0.2248485331632653,True
15601,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_14112.jpg,91,n02108089-boxer,12955,0.25819116709183676,True
15602,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_1418.jpg,91,n02108089-boxer,17749,0.35373485331632654,True
15603,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_14659.jpg,91,n02108089-boxer,23965,0.4776187818877551,True
15604,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_14719.jpg,91,n02108089-boxer,26971,0.5375279017857143,True
15605,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_149.jpg,91,n02108089-boxer,6219,0.1239437181122449,True
15606,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_1511.jpg,91,n02108089-boxer,16294,0.32473692602040816,True
15607,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_15432.jpg,91,n02108089-boxer,23425,0.4668566645408163,True
15608,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_1560.jpg,91,n02108089-boxer,11535,0.2298907844387755,True
15609,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_15702.jpg,91,n02108089-boxer,22233,0.4431002869897959,True
15610,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_1571.jpg,91,n02108089-boxer,13915,0.27732382015306123,True
15611,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_1575.jpg,91,n02108089-boxer,17136,0.34151785714285715,True
15612,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_1619.jpg,91,n02108089-boxer,11809,0.2353515625,True
15613,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_1626.jpg,91,n02108089-boxer,26465,0.5274433992346939,True
15614,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_1654.jpg,91,n02108089-boxer,10356,0.2063934948979592,True
15615,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_1672.jpg,91,n02108089-boxer,21869,0.4358458227040816,True
15616,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_1675.jpg,91,n02108089-boxer,8280,0.16501913265306123,True
15617,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_1690.jpg,91,n02108089-boxer,17042,0.33964445153061223,True
15618,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_1748.jpg,91,n02108089-boxer,18729,0.37326610331632654,True
15619,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_1757.jpg,91,n02108089-boxer,26357,0.5252909757653061,True
15620,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_1775.jpg,91,n02108089-boxer,27927,0.5565808354591837,True
15621,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_1859.jpg,91,n02108089-boxer,12569,0.2504982461734694,True
15622,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_1912.jpg,91,n02108089-boxer,7927,0.15798389668367346,True
15623,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_1956.jpg,91,n02108089-boxer,16283,0.3245176977040816,True
15624,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_200.jpg,91,n02108089-boxer,11066,0.2205436862244898,True
15625,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_2007.jpg,91,n02108089-boxer,16219,0.3232421875,True
15626,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_2056.jpg,91,n02108089-boxer,22424,0.44690688775510207,True
15627,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_2106.jpg,91,n02108089-boxer,9998,0.19925860969387754,True
15628,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_2355.jpg,91,n02108089-boxer,6016,0.11989795918367346,True
15629,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_2360.jpg,91,n02108089-boxer,32266,0.6430564413265306,True
15630,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_2367.jpg,91,n02108089-boxer,17333,0.3454440369897959,True
15631,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_2432.jpg,91,n02108089-boxer,11858,0.236328125,True
15632,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_2482.jpg,91,n02108089-boxer,11317,0.22554607780612246,True
15633,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_2526.jpg,91,n02108089-boxer,9314,0.1856265943877551,True
15634,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_2608.jpg,91,n02108089-boxer,36117,0.7198062818877551,True
15635,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_2653.jpg,91,n02108089-boxer,36576,0.7289540816326531,True
15636,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_2670.jpg,91,n02108089-boxer,23394,0.4662388392857143,True
15637,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_268.jpg,91,n02108089-boxer,0,0.0,False
15638,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_2718.jpg,91,n02108089-boxer,10156,0.20240752551020408,True
15639,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_2723.jpg,91,n02108089-boxer,8022,0.15987723214285715,True
15640,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_2740.jpg,91,n02108089-boxer,20951,0.4175502232142857,True
15641,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_2741.jpg,91,n02108089-boxer,17326,0.34530452806122447,True
15642,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_2791.jpg,91,n02108089-boxer,10299,0.20525749362244897,True
15643,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_2796.jpg,91,n02108089-boxer,10183,0.20294563137755103,True
15644,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_2815.jpg,91,n02108089-boxer,16601,0.33085538903061223,True
15645,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_2831.jpg,91,n02108089-boxer,4830,0.09626116071428571,True
15646,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_2917.jpg,91,n02108089-boxer,12187,0.24288504464285715,True
15647,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_2953.jpg,91,n02108089-boxer,28073,0.5594905931122449,True
15648,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_3028.jpg,91,n02108089-boxer,12536,0.2498405612244898,True
15649,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_3162.jpg,91,n02108089-boxer,10104,0.20137117346938777,True
15650,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_3236.jpg,91,n02108089-boxer,39998,0.7971540178571429,True
15651,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_3248.jpg,91,n02108089-boxer,1224,0.024394132653061226,True
15652,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_3258.jpg,91,n02108089-boxer,14846,0.29587850765306123,True
15653,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_3269.jpg,91,n02108089-boxer,14233,0.28366151147959184,True
15654,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_3365.jpg,91,n02108089-boxer,25253,0.503288424744898,True
15655,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_3395.jpg,91,n02108089-boxer,18896,0.37659438775510207,True
15656,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_3400.jpg,91,n02108089-boxer,8114,0.1617107780612245,True
15657,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_3412.jpg,91,n02108089-boxer,45794,0.9126674107142857,True
15658,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_3547.jpg,91,n02108089-boxer,17302,0.34482621173469385,True
15659,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_3557.jpg,91,n02108089-boxer,23316,0.4646843112244898,True
15660,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_3669.jpg,91,n02108089-boxer,16121,0.3212890625,True
15661,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_3899.jpg,91,n02108089-boxer,30273,0.6033362563775511,True
15662,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_395.jpg,91,n02108089-boxer,22138,0.44120695153061223,True
15663,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_4002.jpg,91,n02108089-boxer,19463,0.38789461096938777,True
15664,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_4042.jpg,91,n02108089-boxer,9140,0.18215880102040816,True
15665,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_4076.jpg,91,n02108089-boxer,18883,0.37633529974489793,True
15666,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_4119.jpg,91,n02108089-boxer,22133,0.4411073022959184,True
15667,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_4158.jpg,91,n02108089-boxer,32845,0.6545958227040817,True
15668,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_4440.jpg,91,n02108089-boxer,23856,0.47544642857142855,True
15669,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_4486.jpg,91,n02108089-boxer,12540,0.2499202806122449,True
15670,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_4681.jpg,91,n02108089-boxer,17411,0.3469985650510204,True
15671,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_4730.jpg,91,n02108089-boxer,36018,0.7178332270408163,True
15672,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_485.jpg,91,n02108089-boxer,17765,0.3540537308673469,True
15673,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_4865.jpg,91,n02108089-boxer,15671,0.312320631377551,True
15674,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_4989.jpg,91,n02108089-boxer,28777,0.5735212053571429,True
15675,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_5043.jpg,91,n02108089-boxer,6802,0.13556281887755103,True
15676,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_522.jpg,91,n02108089-boxer,2488,0.04958545918367347,True
15677,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_5266.jpg,91,n02108089-boxer,14561,0.2901985012755102,True
15678,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_530.jpg,91,n02108089-boxer,9496,0.18925382653061223,True
15679,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_5301.jpg,91,n02108089-boxer,18887,0.3764150191326531,True
15680,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_540.jpg,91,n02108089-boxer,11781,0.23479352678571427,True
15681,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_5423.jpg,91,n02108089-boxer,9862,0.19654815051020408,True
15682,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_5599.jpg,91,n02108089-boxer,35249,0.702507174744898,True
15683,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_5614.jpg,91,n02108089-boxer,13751,0.27405532525510207,True
15684,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_5753.jpg,91,n02108089-boxer,30013,0.5981544961734694,True
15685,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_5977.jpg,91,n02108089-boxer,6781,0.13514429209183673,True
15686,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_6008.jpg,91,n02108089-boxer,13133,0.26173867984693877,True
15687,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_6223.jpg,91,n02108089-boxer,9204,0.1834343112244898,True
15688,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_625.jpg,91,n02108089-boxer,24428,0.48684630102040816,True
15689,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_6295.jpg,91,n02108089-boxer,30002,0.5979352678571429,True
15690,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_6418.jpg,91,n02108089-boxer,28090,0.5598294005102041,True
15691,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_6429.jpg,91,n02108089-boxer,10208,0.20344387755102042,True
15692,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_6583.jpg,91,n02108089-boxer,27380,0.5456792091836735,True
15693,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_69.jpg,91,n02108089-boxer,11091,0.2210419323979592,True
15694,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_7259.jpg,91,n02108089-boxer,24390,0.4860889668367347,True
15695,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_7319.jpg,91,n02108089-boxer,31078,0.6193797831632653,True
15696,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_7431.jpg,91,n02108089-boxer,23571,0.46976642219387754,True
15697,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_7456.jpg,91,n02108089-boxer,1805,0.0359733737244898,True
15698,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_770.jpg,91,n02108089-boxer,15755,0.31399473852040816,True
15699,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_78.jpg,91,n02108089-boxer,26708,0.5322863520408163,True
15700,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_7853.jpg,91,n02108089-boxer,12532,0.2497608418367347,True
15701,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_813.jpg,91,n02108089-boxer,18914,0.376953125,True
15702,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_836.jpg,91,n02108089-boxer,28935,0.5766701211734694,True
15703,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_849.jpg,91,n02108089-boxer,24916,0.4965720663265306,True
15704,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_8739.jpg,91,n02108089-boxer,16664,0.3321109693877551,True
15705,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_8969.jpg,91,n02108089-boxer,14420,0.28738839285714285,True
15706,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_9045.jpg,91,n02108089-boxer,18815,0.37498007015306123,True
15707,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_9076.jpg,91,n02108089-boxer,21187,0.42225366709183676,True
15708,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_922.jpg,91,n02108089-boxer,21994,0.43833705357142855,True
15709,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_926.jpg,91,n02108089-boxer,2203,0.04390545280612245,True
15710,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_931.jpg,91,n02108089-boxer,20457,0.4077048788265306,True
15711,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_959.jpg,91,n02108089-boxer,18549,0.3696787308673469,True
15712,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_9724.jpg,91,n02108089-boxer,13561,0.2702686543367347,True
15713,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_9778.jpg,91,n02108089-boxer,8524,0.16988201530612246,True
15714,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108089-boxer/n02108089_995.jpg,91,n02108089-boxer,42710,0.851203762755102,True
15715,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108422-bull_mastiff/n02108422_1013.jpg,92,n02108422-bull_mastiff,34626,0.6900908801020408,True
15716,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108422-bull_mastiff/n02108422_1016.jpg,92,n02108422-bull_mastiff,30184,0.6015625,True
15717,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108422-bull_mastiff/n02108422_1017.jpg,92,n02108422-bull_mastiff,33454,0.6667330994897959,True
15718,/home/thkim0/datasets/stanfordimagenetdogs/Images/n02108422-bull_mastiff/n02108422_1079.jpg,92,n02108422-bull_mastiff,19044,0.37954400510204084,True
